Subscriber ID,Show,Episodes Watched,Episode Length (m)
865,Pony,0.17,30
865,Lorax,0.13,30
865,Weeds,0.07,30
865,Mad Men,0.09,45
864,Walking Dead,3.13,40
864,Lost,1.36,45
864,Mad Men,0.4,45
864,Weeds,0.2,30
864,Lorax,0.13,30
864,Pony,0.03,30
863,Walking Dead,3.17,40
863,Lost,1.36,45
863,Weeds,0.1,30
863,Pony,0.07,30
863,Mad Men,0.09,45
863,Lorax,0.03,30
862,Walking Dead,3.02,40
862,Lost,1.18,45
862,Weeds,0.27,30
862,Mad Men,0.36,45
862,Pony,0.13,30
862,Lorax,0.13,30
861,Walking Dead,2.6,40
861,Lost,0.71,45
861,Weeds,0.2,30
861,Lorax,0.17,30
861,Mad Men,0.22,45
861,Pony,0.1,30
860,Walking Dead,2.63,40
860,Lost,0.96,45
860,Weeds,0.27,30
860,Mad Men,0.4,45
860,Pony,0.17,30
860,Lorax,0.07,30
859,Walking Dead,3.08,40
859,Lost,1.16,45
859,Lorax,0.13,30
859,Weeds,0.03,30
859,Pony,0.03,30
859,Mad Men,0.04,45
858,Walking Dead,3.17,40
858,Lost,1.44,45
858,Pony,0.1,30
858,Mad Men,0.13,45
858,Weeds,0.07,30
858,Lorax,0.07,30
857,Walking Dead,3.77,40
857,Lost,1.84,45
857,Pony,0.23,30
857,Lorax,0.13,30
857,Weeds,0.1,30
857,Mad Men,0,45
856,Walking Dead,3.15,40
856,Lost,1.36,45
856,Weeds,0.23,30
856,Mad Men,0.36,45
856,Lorax,0.17,30
856,Pony,0.1,30
855,Walking Dead,2.68,40
855,Lost,0.82,45
855,Lorax,0.17,30
855,Pony,0.13,30
855,Weeds,0.1,30
855,Mad Men,0.13,45
854,Walking Dead,3.33,40
854,Lost,1.56,45
854,Pony,0.17,30
854,Lorax,0.13,30
854,Weeds,0.03,30
854,Mad Men,0,45
853,Walking Dead,3,40
853,Lost,1.02,45
853,Lorax,0.23,30
853,Pony,0.2,30
853,Weeds,0.1,30
853,Mad Men,0,45
852,Walking Dead,2.98,40
852,Lost,1.13,45
852,Weeds,0.23,30
852,Mad Men,0.36,45
852,Pony,0.1,30
852,Lorax,0.07,30
851,Walking Dead,3.27,40
851,Lost,1.44,45
851,Lorax,0.3,30
851,Weeds,0.23,30
851,Pony,0.23,30
851,Mad Men,0.4,45
850,Walking Dead,3.02,40
850,Lost,1.27,45
850,Weeds,0.4,30
850,Mad Men,0.44,45
850,Lorax,0.07,30
850,Pony,0,30
849,Walking Dead,2.73,40
849,Lost,1.04,45
849,Weeds,0.23,30
849,Mad Men,0.4,45
849,Lorax,0.2,30
849,Pony,0.13,30
848,Walking Dead,3.13,40
848,Lost,1.31,45
848,Pony,0.1,30
848,Lorax,0.1,30
848,Weeds,0.07,30
848,Mad Men,0,45
847,Walking Dead,2.82,40
847,Lost,0.96,45
847,Weeds,0.37,30
847,Mad Men,0.62,45
847,Pony,0.1,30
847,Lorax,0.03,30
846,Walking Dead,2.95,40
846,Lost,1.16,45
846,Weeds,0.23,30
846,Mad Men,0.22,45
846,Pony,0.1,30
846,Lorax,0.07,30
845,Walking Dead,2.6,40
845,Lost,0.67,45
845,Weeds,0.3,30
845,Mad Men,0.49,45
845,Pony,0.1,30
845,Lorax,0.1,30
844,Walking Dead,3.17,40
844,Lost,1.29,45
844,Lorax,0.13,30
844,Weeds,0.07,30
844,Pony,0.07,30
844,Mad Men,0.04,45
843,Walking Dead,3.13,40
843,Lost,1.42,45
843,Weeds,0.2,30
843,Lorax,0.2,30
843,Pony,0.13,30
843,Mad Men,0.22,45
842,Walking Dead,3.18,40
842,Lost,1.4,45
842,Mad Men,0.89,45
842,Weeds,0.4,30
842,Pony,0.13,30
842,Lorax,0.13,30
841,Walking Dead,2.73,40
841,Lost,0.91,45
841,Weeds,0.3,30
841,Mad Men,0.53,45
841,Pony,0.2,30
841,Lorax,0.13,30
840,Walking Dead,3.05,40
840,Lost,1.11,45
840,Weeds,0.17,30
840,Pony,0.13,30
840,Lorax,0.1,30
840,Mad Men,0.18,45
839,Walking Dead,2.85,40
839,Lost,0.98,45
839,Weeds,0.17,30
839,Pony,0.13,30
839,Lorax,0.13,30
839,Mad Men,0.18,45
838,Walking Dead,2.98,40
838,Lost,1.24,45
838,Weeds,0.37,30
838,Mad Men,0.49,45
838,Pony,0.23,30
838,Lorax,0.17,30
837,Walking Dead,3.32,40
837,Lost,1.51,45
837,Weeds,0.37,30
837,Mad Men,0.62,45
837,Lorax,0.17,30
837,Pony,0.13,30
836,Walking Dead,3.08,40
836,Lost,1.53,45
836,Pony,0.2,30
836,Weeds,0.17,30
836,Mad Men,0.31,45
836,Lorax,0.13,30
835,Walking Dead,3.18,40
835,Lost,1.47,45
835,Mad Men,0.36,45
835,Weeds,0.17,30
835,Pony,0.17,30
835,Lorax,0.17,30
834,Walking Dead,2.82,40
834,Lost,0.98,45
834,Weeds,0.33,30
834,Mad Men,0.58,45
834,Pony,0.23,30
834,Lorax,0.13,30
833,Walking Dead,3.35,40
833,Lost,1.44,45
833,Mad Men,0.36,45
833,Weeds,0.17,30
833,Pony,0.03,30
833,Lorax,0.03,30
832,Walking Dead,3.12,40
832,Lost,1.33,45
832,Weeds,0.27,30
832,Pony,0.27,30
832,Lorax,0.23,30
832,Mad Men,0.27,45
831,Walking Dead,3.2,40
831,Lost,1.36,45
831,Lorax,0.3,30
831,Pony,0.27,30
831,Weeds,0.13,30
831,Mad Men,0.04,45
830,Walking Dead,3.27,40
830,Lost,1.44,45
830,Lorax,0.27,30
830,Weeds,0.23,30
830,Pony,0.2,30
830,Mad Men,0.36,45
829,Walking Dead,3,40
829,Lost,1.02,45
829,Weeds,0.27,30
829,Mad Men,0.49,45
829,Lorax,0.13,30
829,Pony,0.1,30
828,Walking Dead,3.15,40
828,Lost,1.33,45
828,Weeds,0.3,30
828,Mad Men,0.58,45
828,Lorax,0.23,30
828,Pony,0.2,30
827,Walking Dead,2.75,40
827,Lost,0.67,45
827,Weeds,0.17,30
827,Lorax,0.13,30
827,Pony,0.1,30
827,Mad Men,0.13,45
826,Walking Dead,3.27,40
826,Lost,1.29,45
826,Weeds,0.17,30
826,Pony,0.13,30
826,Mad Men,0.13,45
826,Lorax,0.07,30
825,Walking Dead,2.75,40
825,Lost,0.98,45
825,Weeds,0.5,30
825,Mad Men,0.8,45
825,Pony,0.07,30
825,Lorax,0.07,30
824,Walking Dead,2.82,40
824,Lost,0.91,45
824,Pony,0.13,30
824,Weeds,0.1,30
824,Mad Men,0.18,45
824,Lorax,0.07,30
823,Walking Dead,2.83,40
823,Lost,0.98,45
823,Weeds,0.33,30
823,Mad Men,0.44,45
823,Lorax,0.13,30
823,Pony,0.1,30
822,Walking Dead,2.88,40
822,Lost,1,45
822,Weeds,0.3,30
822,Mad Men,0.44,45
822,Pony,0.2,30
822,Lorax,0.2,30
821,Walking Dead,3.17,40
821,Lost,1.38,45
821,Mad Men,0.4,45
821,Weeds,0.17,30
821,Pony,0.07,30
821,Lorax,0.03,30
820,Walking Dead,3.35,40
820,Lost,1.4,45
820,Pony,0.13,30
820,Lorax,0.13,30
820,Weeds,0.07,30
820,Mad Men,0,45
819,Walking Dead,2.75,40
819,Lost,0.8,45
819,Weeds,0.53,30
819,Mad Men,0.93,45
819,Pony,0.27,30
819,Lorax,0.17,30
818,Walking Dead,2.58,40
818,Lost,0.67,45
818,Mad Men,0.4,45
818,Weeds,0.17,30
818,Lorax,0.13,30
818,Pony,0.1,30
817,Walking Dead,3,40
817,Lost,1.24,45
817,Weeds,0.27,30
817,Mad Men,0.31,45
817,Pony,0.13,30
817,Lorax,0.1,30
816,Walking Dead,3.08,40
816,Lost,1.31,45
816,Weeds,0.2,30
816,Mad Men,0.31,45
816,Pony,0.1,30
816,Lorax,0.03,30
815,Walking Dead,2.68,40
815,Lost,0.87,45
815,Mad Men,0.67,45
815,Weeds,0.33,30
815,Lorax,0.13,30
815,Pony,0.1,30
814,Walking Dead,2.8,40
814,Lost,0.89,45
814,Weeds,0.23,30
814,Mad Men,0.31,45
814,Pony,0.1,30
814,Lorax,0.07,30
813,Walking Dead,3.22,40
813,Lost,1.44,45
813,Weeds,0.4,30
813,Mad Men,0.67,45
813,Pony,0.17,30
813,Lorax,0.07,30
812,Walking Dead,2.8,40
812,Lost,0.96,45
812,Weeds,0.23,30
812,Mad Men,0.36,45
812,Pony,0.1,30
812,Lorax,0.07,30
811,Walking Dead,3.05,40
811,Lost,1.24,45
811,Mad Men,0.36,45
811,Weeds,0.17,30
811,Pony,0.17,30
811,Lorax,0.07,30
810,Walking Dead,3.43,40
810,Lost,1.6,45
810,Weeds,0.33,30
810,Mad Men,0.58,45
810,Pony,0.13,30
810,Lorax,0.1,30
809,Walking Dead,2.73,40
809,Lost,0.98,45
809,Mad Men,0.44,45
809,Weeds,0.2,30
809,Pony,0.13,30
809,Lorax,0.13,30
808,Walking Dead,2.73,40
808,Lost,0.98,45
808,Weeds,0.3,30
808,Pony,0.27,30
808,Mad Men,0.4,45
808,Lorax,0.17,30
807,Walking Dead,2.73,40
807,Lost,0.93,45
807,Weeds,0.27,30
807,Mad Men,0.49,45
807,Pony,0.1,30
807,Lorax,0.03,30
806,Walking Dead,3.18,40
806,Lost,1.33,45
806,Weeds,0.2,30
806,Lorax,0.1,30
806,Mad Men,0.13,45
806,Pony,0.03,30
805,Walking Dead,3.43,40
805,Lost,1.6,45
805,Weeds,0.3,30
805,Pony,0.23,30
805,Mad Men,0.44,45
805,Lorax,0.17,30
804,Walking Dead,3,40
804,Lost,1.02,45
804,Weeds,0.13,30
804,Lorax,0.1,30
804,Mad Men,0.18,45
804,Pony,0.07,30
803,Walking Dead,3,40
803,Lost,1.07,45
803,Weeds,0.3,30
803,Mad Men,0.49,45
803,Lorax,0.1,30
803,Pony,0.03,30
802,Walking Dead,2.57,40
802,Lost,0.71,45
802,Weeds,0.27,30
802,Mad Men,0.44,45
802,Pony,0.13,30
802,Lorax,0.13,30
801,Walking Dead,3.22,40
801,Lost,1.27,45
801,Pony,0.13,30
801,Weeds,0.1,30
801,Lorax,0.07,30
801,Mad Men,0,45
800,Walking Dead,2.95,40
800,Lost,1.11,45
800,Pony,0.33,30
800,Weeds,0.27,30
800,Lorax,0.23,30
800,Mad Men,0.4,45
799,Walking Dead,3.3,40
799,Lost,1.42,45
799,Weeds,0.13,30
799,Pony,0.13,30
799,Lorax,0.1,30
799,Mad Men,0.13,45
798,Walking Dead,2.73,40
798,Lost,0.87,45
798,Weeds,0.1,30
798,Lorax,0.1,30
798,Pony,0.07,30
798,Mad Men,0,45
797,Walking Dead,3.12,40
797,Lost,1.24,45
797,Mad Men,0.4,45
797,Weeds,0.2,30
797,Lorax,0.07,30
797,Pony,0,30
796,Walking Dead,2.92,40
796,Lost,1.13,45
796,Weeds,0.17,30
796,Lorax,0.13,30
796,Mad Men,0.22,45
796,Pony,0.07,30
795,Walking Dead,2.7,40
795,Lost,0.93,45
795,Weeds,0.43,30
795,Mad Men,0.84,45
795,Pony,0.1,30
795,Lorax,0.03,30
794,Walking Dead,3.12,40
794,Lost,1.36,45
794,Weeds,0.3,30
794,Mad Men,0.44,45
794,Lorax,0.13,30
794,Pony,0.1,30
793,Walking Dead,3.18,40
793,Lost,1.38,45
793,Weeds,0.27,30
793,Pony,0.23,30
793,Lorax,0.23,30
793,Mad Men,0.36,45
792,Walking Dead,3.38,40
792,Lost,1.6,45
792,Mad Men,0.62,45
792,Weeds,0.3,30
792,Pony,0.1,30
792,Lorax,0.1,30
791,Walking Dead,2.78,40
791,Lost,0.87,45
791,Weeds,0.3,30
791,Mad Men,0.53,45
791,Pony,0.07,30
791,Lorax,0.07,30
790,Walking Dead,3.08,40
790,Lost,1.11,45
790,Pony,0.17,30
790,Lorax,0.17,30
790,Weeds,0.03,30
790,Mad Men,0.04,45
789,Walking Dead,2.77,40
789,Lost,0.91,45
789,Weeds,0.33,30
789,Mad Men,0.53,45
789,Pony,0.13,30
789,Lorax,0.13,30
788,Walking Dead,2.98,40
788,Lost,1.09,45
788,Weeds,0.17,30
788,Pony,0.17,30
788,Lorax,0.17,30
788,Mad Men,0.13,45
787,Walking Dead,2.92,40
787,Lost,1.04,45
787,Lorax,0.17,30
787,Weeds,0.13,30
787,Pony,0.13,30
787,Mad Men,0,45
786,Walking Dead,2.68,40
786,Lost,0.91,45
786,Lorax,0.27,30
786,Pony,0.23,30
786,Mad Men,0.31,45
786,Weeds,0.13,30
785,Walking Dead,2.97,40
785,Lost,1.04,45
785,Weeds,0.1,30
785,Pony,0.1,30
785,Lorax,0.03,30
785,Mad Men,0.04,45
784,Walking Dead,2.9,40
784,Lost,1.09,45
784,Pony,0.1,30
784,Lorax,0.1,30
784,Mad Men,0.18,45
784,Weeds,0.07,30
783,Walking Dead,3.37,40
783,Lost,1.53,45
783,Pony,0.1,30
783,Weeds,0.07,30
783,Lorax,0.07,30
783,Mad Men,0,45
782,Walking Dead,3.05,40
782,Lost,1.36,45
782,Mad Men,0.53,45
782,Weeds,0.27,30
782,Lorax,0.17,30
782,Pony,0.13,30
781,Walking Dead,3.23,40
781,Lost,1.58,45
781,Weeds,0.3,30
781,Mad Men,0.49,45
781,Lorax,0.13,30
781,Pony,0.1,30
780,Walking Dead,3.1,40
780,Lost,1.29,45
780,Pony,0.13,30
780,Weeds,0.1,30
780,Lorax,0.1,30
780,Mad Men,0.04,45
779,Walking Dead,3.18,40
779,Lost,1.44,45
779,Pony,0.2,30
779,Weeds,0.17,30
779,Lorax,0.17,30
779,Mad Men,0.31,45
778,Walking Dead,3.4,40
778,Lost,1.53,45
778,Pony,0.13,30
778,Lorax,0.1,30
778,Weeds,0.07,30
778,Mad Men,0,45
777,Walking Dead,2.88,40
777,Lost,1,45
777,Weeds,0.23,30
777,Mad Men,0.4,45
777,Pony,0.17,30
777,Lorax,0.1,30
776,Walking Dead,3.13,40
776,Lost,1.33,45
776,Pony,0.13,30
776,Lorax,0.1,30
776,Mad Men,0.13,45
776,Weeds,0.07,30
775,Walking Dead,2.73,40
775,Lost,0.91,45
775,Weeds,0.17,30
775,Lorax,0.17,30
775,Mad Men,0.27,45
775,Pony,0.13,30
774,Walking Dead,2.9,40
774,Lost,1.02,45
774,Pony,0.3,30
774,Weeds,0.2,30
774,Lorax,0.17,30
774,Mad Men,0.27,45
773,Walking Dead,2.93,40
773,Lost,0.91,45
773,Mad Men,0.67,45
773,Weeds,0.33,30
773,Lorax,0.07,30
773,Pony,0,30
772,Walking Dead,2.9,40
772,Lost,1.16,45
772,Weeds,0.33,30
772,Mad Men,0.58,45
772,Pony,0.17,30
772,Lorax,0.13,30
771,Walking Dead,2.9,40
771,Lost,1.13,45
771,Mad Men,0.31,45
771,Weeds,0.13,30
771,Lorax,0.1,30
771,Pony,0.07,30
770,Walking Dead,3.37,40
770,Lost,1.49,45
770,Weeds,0.23,30
770,Pony,0.13,30
770,Lorax,0.13,30
770,Mad Men,0.22,45
769,Walking Dead,2.55,40
769,Lost,0.69,45
769,Pony,0.27,30
769,Lorax,0.13,30
769,Mad Men,0.18,45
769,Weeds,0.07,30
768,Walking Dead,2.95,40
768,Lost,1.13,45
768,Weeds,0.37,30
768,Mad Men,0.58,45
768,Pony,0.13,30
768,Lorax,0.1,30
767,Walking Dead,3.45,40
767,Lost,1.49,45
767,Weeds,0.13,30
767,Pony,0.07,30
767,Lorax,0.03,30
767,Mad Men,0,45
766,Walking Dead,3.53,40
766,Lost,1.53,45
766,Pony,0.17,30
766,Lorax,0.13,30
766,Weeds,0.07,30
766,Mad Men,0,45
765,Walking Dead,2.93,40
765,Lost,1,45
765,Weeds,0.17,30
765,Mad Men,0.31,45
765,Pony,0.03,30
765,Lorax,0.03,30
764,Walking Dead,3.12,40
764,Lost,1.29,45
764,Weeds,0.23,30
764,Mad Men,0.36,45
764,Pony,0.1,30
764,Lorax,0.1,30
763,Walking Dead,2.42,40
763,Lost,0.51,45
763,Weeds,0.3,30
763,Mad Men,0.36,45
763,Pony,0.13,30
763,Lorax,0.1,30
762,Walking Dead,3.2,40
762,Lost,1.42,45
762,Weeds,0.17,30
762,Mad Men,0.22,45
762,Pony,0.1,30
762,Lorax,0.03,30
761,Walking Dead,3.15,40
761,Lost,1.38,45
761,Pony,0.17,30
761,Lorax,0.1,30
761,Weeds,0.03,30
761,Mad Men,0.04,45
760,Walking Dead,2.65,40
760,Lost,0.69,45
760,Mad Men,0.49,45
760,Weeds,0.23,30
760,Pony,0.1,30
760,Lorax,0.07,30
759,Walking Dead,3.12,40
759,Lost,1.44,45
759,Weeds,0.47,30
759,Mad Men,0.62,45
759,Pony,0.1,30
759,Lorax,0.1,30
758,Walking Dead,3.18,40
758,Lost,1.4,45
758,Lorax,0.1,30
758,Weeds,0.03,30
758,Pony,0.03,30
758,Mad Men,0,45
757,Walking Dead,3.27,40
757,Lost,1.31,45
757,Pony,0.17,30
757,Lorax,0.1,30
757,Weeds,0.03,30
757,Mad Men,0,45
756,Walking Dead,2.73,40
756,Lost,0.89,45
756,Mad Men,0.49,45
756,Weeds,0.2,30
756,Pony,0.13,30
756,Lorax,0.13,30
755,Walking Dead,2.7,40
755,Lost,0.96,45
755,Weeds,0.37,30
755,Mad Men,0.71,45
755,Lorax,0.17,30
755,Pony,0.1,30
754,Walking Dead,2.88,40
754,Lost,1.07,45
754,Weeds,0.2,30
754,Pony,0.17,30
754,Mad Men,0.31,45
754,Lorax,0.07,30
753,Walking Dead,2.72,40
753,Lost,0.84,45
753,Weeds,0.33,30
753,Pony,0.3,30
753,Mad Men,0.4,45
753,Lorax,0.13,30
752,Walking Dead,3.35,40
752,Lost,1.42,45
752,Lorax,0.1,30
752,Pony,0.07,30
752,Mad Men,0,45
752,Weeds,0,30
751,Walking Dead,2.48,40
751,Lost,0.62,45
751,Mad Men,0.84,45
751,Weeds,0.4,30
751,Lorax,0.17,30
751,Pony,0.03,30
750,Walking Dead,3,40
750,Lost,1.07,45
750,Weeds,0.33,30
750,Pony,0.17,30
750,Lorax,0.13,30
750,Mad Men,0.13,45
749,Walking Dead,3.13,40
749,Lost,1.49,45
749,Weeds,0.4,30
749,Mad Men,0.67,45
749,Pony,0.03,30
749,Lorax,0.03,30
748,Walking Dead,2.55,40
748,Lost,0.6,45
748,Weeds,0.2,30
748,Lorax,0.1,30
748,Pony,0.03,30
748,Mad Men,0,45
747,Walking Dead,3.23,40
747,Lost,1.33,45
747,Pony,0.17,30
747,Weeds,0.07,30
747,Lorax,0.07,30
747,Mad Men,0.09,45
746,Walking Dead,2.98,40
746,Lost,1.09,45
746,Weeds,0.1,30
746,Pony,0.1,30
746,Lorax,0.1,30
746,Mad Men,0,45
745,Walking Dead,2.83,40
745,Lost,1.07,45
745,Pony,0.1,30
745,Weeds,0.07,30
745,Lorax,0.03,30
745,Mad Men,0,45
744,Walking Dead,3.02,40
744,Lost,1.09,45
744,Pony,0.2,30
744,Weeds,0.17,30
744,Lorax,0.13,30
744,Mad Men,0.22,45
743,Walking Dead,3.05,40
743,Lost,1.07,45
743,Weeds,0.27,30
743,Mad Men,0.36,45
743,Pony,0.1,30
743,Lorax,0.1,30
742,Walking Dead,3.18,40
742,Lost,1.22,45
742,Pony,0.33,30
742,Lorax,0.17,30
742,Mad Men,0.22,45
742,Weeds,0.1,30
741,Walking Dead,2.98,40
741,Lost,1.18,45
741,Pony,0.2,30
741,Weeds,0.17,30
741,Lorax,0.17,30
741,Mad Men,0.31,45
740,Walking Dead,3.8,40
740,Lost,2.07,45
740,Pony,0.2,30
740,Lorax,0.13,30
740,Weeds,0.1,30
740,Mad Men,0.18,45
739,Walking Dead,3.17,40
739,Lost,1.27,45
739,Pony,0.13,30
739,Lorax,0.1,30
739,Weeds,0.07,30
739,Mad Men,0,45
738,Walking Dead,2.77,40
738,Lost,0.89,45
738,Weeds,0.2,30
738,Mad Men,0.31,45
738,Lorax,0.1,30
738,Pony,0.07,30
737,Walking Dead,3,40
737,Lost,1.11,45
737,Weeds,0.13,30
737,Pony,0.13,30
737,Mad Men,0.22,45
737,Lorax,0.1,30
736,Walking Dead,3,40
736,Lost,1.11,45
736,Weeds,0.3,30
736,Mad Men,0.27,45
736,Pony,0.13,30
736,Lorax,0.13,30
735,Walking Dead,3.3,40
735,Lost,1.53,45
735,Weeds,0.23,30
735,Pony,0.2,30
735,Lorax,0.2,30
735,Mad Men,0.36,45
734,Walking Dead,2.9,40
734,Lost,1.02,45
734,Pony,0.13,30
734,Lorax,0.1,30
734,Mad Men,0.18,45
734,Weeds,0.07,30
733,Walking Dead,2.93,40
733,Lost,1.04,45
733,Pony,0.1,30
733,Lorax,0.1,30
733,Weeds,0.07,30
733,Mad Men,0.09,45
732,Walking Dead,2.7,40
732,Lost,0.78,45
732,Weeds,0.27,30
732,Mad Men,0.4,45
732,Pony,0,30
732,Lorax,0,30
731,Walking Dead,3.13,40
731,Lost,1.24,45
731,Weeds,0.53,30
731,Mad Men,0.89,45
731,Pony,0.23,30
731,Lorax,0.13,30
730,Walking Dead,2.55,40
730,Lost,0.73,45
730,Weeds,0.3,30
730,Mad Men,0.49,45
730,Lorax,0.07,30
730,Pony,0.03,30
729,Walking Dead,2.75,40
729,Lost,0.96,45
729,Pony,0.2,30
729,Weeds,0.13,30
729,Lorax,0.13,30
729,Mad Men,0.22,45
728,Walking Dead,3.3,40
728,Lost,1.51,45
728,Lorax,0.23,30
728,Pony,0.17,30
728,Weeds,0.03,30
728,Mad Men,0,45
727,Walking Dead,3.78,40
727,Lost,1.91,45
727,Weeds,0.13,30
727,Pony,0.13,30
727,Lorax,0.13,30
727,Mad Men,0,45
726,Walking Dead,2.22,40
726,Lost,0.27,45
726,Mad Men,0.49,45
726,Weeds,0.23,30
726,Pony,0.13,30
726,Lorax,0.13,30
725,Walking Dead,3.07,40
725,Lost,1.33,45
725,Weeds,0.3,30
725,Mad Men,0.53,45
725,Pony,0.17,30
725,Lorax,0.1,30
724,Walking Dead,3.2,40
724,Lost,1.27,45
724,Weeds,0.17,30
724,Mad Men,0.22,45
724,Lorax,0.03,30
724,Pony,0,30
723,Walking Dead,3.08,40
723,Lost,1.4,45
723,Lorax,0.27,30
723,Pony,0.1,30
723,Mad Men,0,45
723,Weeds,0,30
722,Walking Dead,3.1,40
722,Lost,1.18,45
722,Weeds,0.27,30
722,Mad Men,0.31,45
722,Pony,0.13,30
722,Lorax,0.1,30
721,Walking Dead,2.72,40
721,Lost,0.87,45
721,Weeds,0.1,30
721,Pony,0.1,30
721,Lorax,0.1,30
721,Mad Men,0.18,45
720,Walking Dead,3.05,40
720,Lost,1,45
720,Weeds,0.17,30
720,Pony,0.17,30
720,Mad Men,0.18,45
720,Lorax,0.07,30
719,Walking Dead,2.9,40
719,Lost,1.04,45
719,Pony,0.17,30
719,Mad Men,0.13,45
719,Weeds,0.07,30
719,Lorax,0.07,30
718,Walking Dead,2.7,40
718,Lost,0.8,45
718,Pony,0.27,30
718,Lorax,0.2,30
718,Weeds,0.13,30
718,Mad Men,0.18,45
717,Walking Dead,2.85,40
717,Lost,1.02,45
717,Weeds,0.03,30
717,Pony,0.03,30
717,Lorax,0.03,30
717,Mad Men,0,45
716,Walking Dead,3.2,40
716,Lost,1.33,45
716,Weeds,0.17,30
716,Lorax,0.17,30
716,Mad Men,0.18,45
716,Pony,0.03,30
715,Walking Dead,2.68,40
715,Lost,0.84,45
715,Pony,0.17,30
715,Lorax,0.13,30
715,Weeds,0.1,30
715,Mad Men,0.04,45
714,Walking Dead,2.8,40
714,Lost,0.93,45
714,Pony,0.17,30
714,Weeds,0.13,30
714,Lorax,0.07,30
714,Mad Men,0.04,45
713,Walking Dead,2.83,40
713,Lost,0.91,45
713,Lorax,0.27,30
713,Pony,0.2,30
713,Weeds,0.13,30
713,Mad Men,0.22,45
712,Walking Dead,3.02,40
712,Lost,1.11,45
712,Weeds,0.3,30
712,Lorax,0.17,30
712,Mad Men,0.27,45
712,Pony,0.07,30
711,Walking Dead,2.9,40
711,Lost,1.04,45
711,Lorax,0.23,30
711,Pony,0.17,30
711,Weeds,0.13,30
711,Mad Men,0.22,45
710,Walking Dead,2.78,40
710,Lost,0.87,45
710,Weeds,0.13,30
710,Pony,0.13,30
710,Mad Men,0.13,45
710,Lorax,0.07,30
709,Walking Dead,2.78,40
709,Lost,0.82,45
709,Pony,0.17,30
709,Lorax,0.17,30
709,Weeds,0.07,30
709,Mad Men,0,45
708,Walking Dead,2.75,40
708,Lost,0.89,45
708,Weeds,0.53,30
708,Mad Men,0.84,45
708,Pony,0.1,30
708,Lorax,0.03,30
707,Walking Dead,3.03,40
707,Lost,1.11,45
707,Pony,0.13,30
707,Lorax,0.1,30
707,Weeds,0.07,30
707,Mad Men,0,45
706,Walking Dead,2.77,40
706,Lost,1.02,45
706,Weeds,0.13,30
706,Pony,0.1,30
706,Lorax,0.1,30
706,Mad Men,0.18,45
705,Walking Dead,3.05,40
705,Lost,1.33,45
705,Weeds,0.23,30
705,Mad Men,0.31,45
705,Lorax,0.13,30
705,Pony,0.07,30
704,Walking Dead,2.9,40
704,Lost,0.93,45
704,Pony,0.17,30
704,Lorax,0.13,30
704,Weeds,0.1,30
704,Mad Men,0.13,45
703,Walking Dead,3.22,40
703,Lost,1.22,45
703,Weeds,0.13,30
703,Pony,0.03,30
703,Lorax,0.03,30
703,Mad Men,0,45
702,Walking Dead,3.1,40
702,Lost,1.18,45
702,Lorax,0.2,30
702,Pony,0.13,30
702,Weeds,0.1,30
702,Mad Men,0.13,45
701,Walking Dead,3.17,40
701,Lost,1.29,45
701,Weeds,0.17,30
701,Pony,0.17,30
701,Lorax,0.1,30
701,Mad Men,0.13,45
700,Walking Dead,3.15,40
700,Lost,1.31,45
700,Pony,0.2,30
700,Lorax,0.17,30
700,Weeds,0.07,30
700,Mad Men,0.04,45
699,Walking Dead,3.15,40
699,Lost,1.29,45
699,Weeds,0.2,30
699,Mad Men,0.36,45
699,Pony,0.13,30
699,Lorax,0.13,30
698,Walking Dead,2.8,40
698,Lost,1,45
698,Weeds,0.27,30
698,Mad Men,0.44,45
698,Pony,0.2,30
698,Lorax,0.13,30
697,Walking Dead,3.35,40
697,Lost,1.6,45
697,Pony,0.2,30
697,Lorax,0.13,30
697,Weeds,0.07,30
697,Mad Men,0,45
696,Walking Dead,3,40
696,Lost,1.04,45
696,Pony,0.03,30
696,Lorax,0.03,30
696,Mad Men,0,45
696,Weeds,0,30
695,Walking Dead,2.87,40
695,Lost,0.91,45
695,Weeds,0.1,30
695,Mad Men,0.13,45
695,Pony,0.07,30
695,Lorax,0.07,30
694,Walking Dead,3.32,40
694,Lost,1.49,45
694,Weeds,0.33,30
694,Mad Men,0.58,45
694,Pony,0.2,30
694,Lorax,0.1,30
693,Walking Dead,2.87,40
693,Lost,0.84,45
693,Weeds,0.2,30
693,Pony,0.1,30
693,Mad Men,0.13,45
693,Lorax,0.03,30
692,Walking Dead,3.15,40
692,Lost,1.33,45
692,Weeds,0.27,30
692,Mad Men,0.44,45
692,Lorax,0.13,30
692,Pony,0.1,30
691,Walking Dead,2.9,40
691,Lost,1.02,45
691,Lorax,0.17,30
691,Pony,0.13,30
691,Weeds,0.03,30
691,Mad Men,0.04,45
690,Walking Dead,2.68,40
690,Lost,0.82,45
690,Weeds,0.13,30
690,Pony,0.1,30
690,Mad Men,0.13,45
690,Lorax,0.07,30
689,Walking Dead,2.83,40
689,Lost,1,45
689,Pony,0.2,30
689,Weeds,0.1,30
689,Lorax,0.1,30
689,Mad Men,0,45
688,Walking Dead,2.62,40
688,Lost,0.71,45
688,Lorax,0.13,30
688,Pony,0.1,30
688,Weeds,0.07,30
688,Mad Men,0,45
687,Walking Dead,2.67,40
687,Lost,0.93,45
687,Lorax,0.2,30
